157253,1,37.00,2.00,-6.57,0.28,-12.12,0.00,4.1360,5.9887,0.059,-0.014
157303,1,21.00,2.00,-3.68,0.28,-1.74,0.00,4.1082,5.9887,0.047,-0.009
157353,1,-3.00,-1.00,0.68,-0.14,2.01,0.58,4.1091,5.9894,-0.006,-0.012
157403,1,-16.00,-2.00,2.90,-0.28,1.22,0.00,4.1170,5.9894,0.018,-0.011
157453,1,-13.00,-1.00,2.32,-0.14,0.73,0.00,4.1197,5.9890,0.050,-0.015
157503,1,-11.00,-1.00,1.96,-0.14,2.99,0.00,4.1331,5.9887,0.061,-0.018
157553,1,-11.00,-1.00,1.98,-0.14,3.51,-1.25,4.1436,5.9883,0.044,-0.019
157603,1,-7.00,1.00,1.25,0.14,1.77,0.00,4.1655,5.9881,0.008,-0.019
157653,1,-3.00,1.00,0.52,0.14,0.85,0.00,4.1716,5.9881,0.005,-0.017
157703,1,0.00,2.00,-0.02,0.28,0.00,0.00,4.1728,5.9881,0.010,-0.015
157753,1,4.00,1.00,-0.73,0.14,0.03,0.00,4.1689,5.9885,0.015,-0.011
157803,1,4.00,0.00,-0.72,-0.00,-0.49,0.00,4.1678,5.9887,0.013,-0.010
157853,1,2.00,1.00,-0.36,0.14,0.00,0.00,4.1672,5.9888,-0.001,-0.009
157903,1,3.00,1.00,-0.55,0.14,0.03,0.00,4.1665,5.9890,-0.002,-0.009
157953,1,2.00,1.00,-0.35,0.14,0.03,0.00,4.1643,5.9892,-0.010,-0.006
158003,1,4.00,0.00,-0.73,-0.00,-0.03,0.00,4.1628,5.9894,-0.007,-0.005
158053,1,4.00,0.00,-0.72,0.00,0.00,0.00,4.1601,5.9894,-0.016,-0.005
158103,1,2.00,1.00,-0.35,0.14,0.03,0.00,4.1584,5.9894,-0.020,-0.005
158153,1,1.00,1.00,-0.17,0.14,-0.03,0.00,4.1563,5.9896,-0.015,-0.004
158203,1,1.00,-1.00,-0.19,-0.14,0.00,0.00,4.1542,5.9900,-0.010,-0.003
158253,1,1.00,-1.00,-0.18,-0.14,0.00,0.00,4.1540,5.9900,-0.012,-0.005
158303,1,-1.00,0.00,0.18,0.00,0.00,0.00,4.1540,5.9900,-0.011,-0.007
158353,1,-1.00,0.00,0.18,0.00,0.00,0.00,4.1540,5.9900,-0.009,-0.007
158403,1,-1.00,-1.00,0.18,-0.14,0.00,0.00,4.1540,5.9900,-0.005,-0.007
158453,1,-2.00,-1.00,0.37,-0.14,0.00,0.00,4.1540,5.9900,-0.004,-0.009
158503,1,-2.00,-1.00,0.36,-0.14,0.00,0.00,4.1542,5.9898,0.002,-0.010
158553,1,-2.00,-1.00,0.36,-0.14,0.00,0.00,4.1548,5.9896,0.005,-0.011
158603,1,-1.00,-1.00,0.17,-0.14,0.00,0.00,4.1555,5.9892,0.012,-0.013
158653,1,-1.00,-1.00,0.18,-0.14,0.00,-1.31,4.1559,5.9890,0.011,-0.011
158703,1,-1.00,-1.00,0.18,-0.14,0.00,0.00,4.1565,5.9887,0.014,-0.016
158753,1,-1.00,0.00,0.18,0.00,0.00,0.00,4.1567,5.9885,0.015,-0.017
158803,1,0.00,-1.00,0.00,-0.14,0.82,0.00,4.1572,5.9883,0.011,-0.018
158853,1,0.00,-1.00,0.00,-0.14,0.82,0.00,4.1572,5.9883,0.011,-0.018
158903,1,0.00,-1.00,0.00,-0.14,0.00,0.00,4.1572,5.9877,0.015,-0.021
158953,1,0.00,-1.00,0.00,-0.14,0.00,0.00,4.1572,5.9875,0.015,-0.021
159003,1,-2.00,1.00,0.36,0.14,0.00,0.00,4.1574,5.9871,0.020,-0.020
159053,1,-2.00,1.00,0.36,0.14,0.00,0.00,4.1578,5.9871,0.023,-0.018
159103,1,-2.00,1.00,0.36,0.14,-0.03,0.00,4.1594,5.9873,0.026,-0.015
159153,1,-2.00,1.00,0.36,0.14,0.00,-0.03,4.1601,5.9875,0.028,-0.015
159203,1,-1.00,0.00,0.17,-0.00,0.00,0.00,4.1617,5.9877,0.031,-0.012
159253,1,-1.00,0.00,0.18,0.00,-0.03,0.00,4.1624,5.9879,0.028,-0.013
159303,1,2.00,1.00,-0.38,0.14,0.00,0.00,4.1628,5.9879,0.030,-0.013
159353,1,1.00,0.00,-0.17,-0.00,0.00,0.00,4.1630,5.9881,0.016,-0.010
159403,1,1.00,0.00,-0.18,0.00,0.00,0.00,4.1624,5.9881,0.017,-0.010
159453,1,0.00,1.00,0.00,0.14,0.00,0.00,4.1624,5.9883,0.015,-0.009
159503,1,0.00,1.00,0.00,0.14,0.00,0.00,4.1624,5.9885,0.015,-0.008
159553,1,0.00,1.00,0.00,0.14,0.00,0.52,4.1624,5.9890,0.015,-0.010
159603,1,0.00,1.00,0.00,0.14,0.00,0.52,4.1624,5.9890,0.015,-0.010
159653,1,0.00,1.00,0.00,0.14,0.00,0.00,4.1624,5.9894,0.015,-0.004
159703,1,0.00,1.00,0.00,0.14,0.00,0.00,4.1624,5.9894,0.015,-0.004
159753,1,0.00,0.00,0.00,-0.00,0.00,0.00,4.1624,5.9900,0.015,-0.001
159803,1,0.00,0.00,0.00,0.00,0.00,0.00,4.1624,5.9902,0.016,-0.002
159853,1,0.00,0.00,0.00,0.00,0.00,0.00,4.1624,5.9902,0.016,-0.002
159903,1,2.00,-1.00,-0.36,-0.14,0.00,0.00,4.1624,5.9902,0.010,-0.004
159953,1,3.00,-1.00,-0.55,-0.14,0.00,0.00,4.1622,5.9902,0.007,-0.005
160003,1,3.00,-1.00,-0.55,-0.14,0.00,0.00,4.1613,5.9902,-0.002,-0.009
160053,1,3.00,-1.00,-0.54,-0.14,0.00,0.00,4.1605,5.9900,-0.005,-0.009
160103,1,2.00,-1.00,-0.35,-0.14,0.03,0.00,4.1584,5.9898,-0.010,-0.010
160153,1,0.00,-1.00,-0.35,-0.14,0.03,0.00,4.1584,5.9898,-0.010,-0.010
160203,1,0.00,-1.00,0.00,-0.14,0.00,0.00,4.1561,5.9892,-0.011,-0.013
160253,1,0.00,-1.00,0.00,-0.14,0.00,0.00,4.1561,5.9890,-0.010,-0.015
160303,1,0.00,-1.00,0.00,-0.14,0.00,0.00,4.1561,5.9887,-0.011,-0.016
160353,1,1.00,0.00,-0.19,0.00,0.00,0.00,4.1561,5.9885,-0.011,-0.017
160403,1,1.00,0.00,-0.18,0.00,0.00,0.00,4.1561,5.9885,-0.014,-0.016
160453,1,-2.00,0.00,0.37,0.00,0.00,0.00,4.1557,5.9883,-0.014,-0.018
160503,1,-2.00,0.00,0.36,0.00,0.00,0.00,4.1557,5.9883,-0.008,-0.017
160553,1,0.00,2.00,-0.01,0.28,0.00,0.00,4.1557,5.9883,-0.002,-0.016
160603,1,-2.00,1.00,0.37,0.14,0.00,0.00,4.1557,5.9883,-0.003,-0.011
160653,1,-2.00,1.00,0.36,0.14,0.00,0.00,4.1561,5.9887,0.006,-0.009
160703,1,-2.00,1.00,0.36,0.14,1.16,0.00,4.1567,5.9888,0.004,-0.009
160753,1,-3.00,0.00,0.54,0.00,0.00,0.00,4.1572,5.9890,0.017,-0.008
160803,1,0.00,-1.00,0.54,0.00,0.00,0.00,4.1572,5.9890,0.017,-0.008
160853,1,1.00,0.00,-0.19,0.00,0.00,0.00,4.1599,5.9890,0.020,-0.010
160903,1,1.00,0.00,-0.18,0.00,0.00,0.00,4.1603,5.9890,0.016,-0.010
160953,1,-1.00,1.00,0.19,0.14,0.00,0.00,4.1601,5.9890,0.013,-0.010
161003,1,2.00,0.00,-0.38,-0.00,0.00,0.00,4.1601,5.9890,0.016,-0.008
161053,1,2.00,0.00,-0.36,0.00,0.00,0.00,4.1601,5.9890,0.005,-0.008
161103,1,2.00,0.00,-0.36,0.00,0.00,0.00,4.1595,5.9890,0.002,-0.008
161153,1,2.00,0.00,-0.36,0.00,0.00,0.00,4.1594,5.9890,0.000,-0.008
161203,1,0.00,-1.00,0.00,-0.14,0.00,0.00,4.1588,5.9890,-0.003,-0.010
161253,1,0.00,-1.00,0.00,-0.14,0.00,0.00,4.1586,5.9890,-0.002,-0.012
161303,1,0.00,-1.00,0.00,-0.14,0.00,0.00,4.1586,5.9888,-0.002,-0.014
161353,1,2.00,0.00,-0.37,0.00,0.00,0.00,4.1586,5.9887,-0.002,-0.015
161403,1,-1.00,1.00,0.18,0.14,0.00,0.00,4.1582,5.9887,-0.003,-0.013
161453,1,-1.00,1.00,0.18,0.14,0.00,0.00,4.1582,5.9887,-0.001,-0.011
161503,1,-1.00,1.00,0.18,0.14,0.00,0.00,4.1582,5.9888,0.003,-0.009
161553,1,-1.00,1.00,0.18,0.14,0.00,0.00,4.1582,5.9890,0.005,-0.008
161603,1,-1.00,1.00,0.18,0.14,0.00,0.00,4.1582,5.9892,0.009,-0.005
161653,1,-1.00,1.00,0.18,0.14,0.00,0.00,4.1582,5.9894,0.011,-0.005
161703,1,1.00,0.00,-0.19,-0.00,0.00,0.00,4.1584,5.9896,0.012,-0.004
161753,1,0.00,-1.00,0.00,-0.14,0.00,0.00,4.1584,5.9896,0.009,-0.005
161803,1,0.00,-1.00,0.00,-0.14,0.00,0.00,4.1584,5.9896,0.009,-0.007
161853,1,0.00,-1.00,0.00,-0.14,0.00,0.00,4.1584,5.9896,0.009,-0.010
161903,1,0.00,-1.00,0.00,-0.14,0.00,0.06,4.1584,5.9894,0.009,-0.011
161953,1,0.00,-1.00,0.00,-0.14,0.00,0.00,4.1584,5.9892,0.009,-0.014
162003,1,1.00,-1.00,-0.19,-0.14,0.00,0.00,4.1584,5.9890,0.009,-0.015
162053,1,2.00,0.00,-0.37,0.00,0.00,0.00,4.1584,5.9887,0.007,-0.016
162103,1,2.00,0.00,-0.36,0.00,0.00,0.00,4.1584,5.9885,0.001,-0.015
162153,1,-1.00,1.00,0.18,0.14,0.00,0.00,4.1582,5.9885,0.002,-0.013
162203,1,0.00,1.00,-0.01,0.14,0.00,0.00,4.1582,5.9885,0.003,-0.012
162253,1,-1.00,1.00,0.19,0.14,0.00,0.00,4.1582,5.9887,0.003,-0.011
162303,1,-1.00,1.00,0.18,0.14,0.00,0.00,4.1582,5.9888,0.008,-0.009
162353,1,-1.00,1.00,0.18,0.14,0.00,0.00,4.1582,5.9888,0.008,-0.009
162403,1,-1.00,1.00,0.18,0.14,0.00,1.13,4.1584,5.9894,0.013,-0.005
162453,1,-1.00,1.00,0.18,0.14,0.00,0.00,4.1586,5.9894,0.015,-0.003
162503,1,0.00,-1.00,0.00,-0.14,0.00,0.00,4.1588,5.9896,0.015,-0.005
162553,1,0.00,-1.00,0.00,-0.14,0.00,0.00,4.1588,5.9896,0.015,-0.006
162603,1,1.00,-1.00,-0.18,-0.14,0.00,0.00,4.1588,5.9896,0.012,-0.010
162653,1,1.00,-1.00,-0.18,-0.14,0.00,0.03,4.1588,5.9894,0.010,-0.010
162703,1,1.00,-1.00,-0.18,-0.14,0.00,0.00,4.1588,5.9892,0.006,-0.014
162753,1,-1.00,0.00,0.19,0.00,0.00,0.00,4.1588,5.9890,0.004,-0.015
162803,1,-1.00,0.00,0.18,0.00,0.00,0.00,4.1588,5.9890,0.008,-0.014
162853,1,0.00,1.00,0.00,0.14,0.00,0.00,4.1588,5.9890,0.010,-0.012
162903,1,0.00,1.00,0.00,0.14,0.00,0.00,4.1588,5.9890,0.010,-0.010
162953,1,0.00,1.00,0.00,0.14,0.00,0.00,4.1588,5.9890,0.009,-0.007
163003,1,-1.00,1.00,0.19,0.14,0.00,0.00,4.1588,5.9892,0.010,-0.006
163053,1,-1.00,1.00,0.18,0.14,0.00,0.00,4.1588,5.9894,0.015,-0.004
163103,1,-1.00,1.00,0.18,0.14,0.00,0.00,4.1590,5.9896,0.016,-0.003
163153,1,-1.00,0.00,0.18,0.00,1.50,0.00,4.1592,5.9898,0.020,-0.002
163203,1,1.00,-1.00,-0.19,-0.14,0.00,0.00,4.1594,5.9898,0.020,-0.002
163253,1,1.00,-1.00,-0.18,-0.14,0.00,0.00,4.1594,5.9898,0.015,-0.007
